specifictime,hour,SYN,SYN-ACK,ACK,SENDPCK,DELAYFR,DELAYFDNS,RETRAND,RETANSU,type,day_of_month,month,year
2021-06-11 19:04:59,19,19.0,3.0,0.0,19.0,21.0,19.0,0.0,0.0,1,11,6,2021
2021-06-11 19:04:59,19,8.58,5.11,1.95,8.37,5.0,11.0,0.0432,0.0,1,11,6,2021
2021-06-11 19:04:59,19,4.0,4.0,0.0,4.0,15.0,4.0,0.0,0.0,1,11,6,2021
2021-06-11 19:04:59,19,4.0,3.0,2.0,4.0,7.0,4.0,0.0,0.0,1,11,6,2021
2021-06-11 19:04:59,19,5.78,3.22,1.56,5.72,4.0,8.0,0.0158,0.0,1,11,6,2021
2021-06-11 19:04:59,19,24.23,3.96,0.58,24.0,6.0,25.0,0.0,0.002,1,11,6,2021
2021-06-11 19:04:59,19,4.0,4.33,1.0,3.75,5.0,4.0,0.0149,0.0027,1,11,6,2021
2021-06-11 19:04:59,19,7.12,6.41,15.0,7.12,9.0,9.0,0.005,0.0,1,11,6,2021
2021-06-11 19:04:59,19,29.3,4.2,0.2,28.8,10.0,21.0,0.0,0.0,1,11,6,2021
2021-06-11 19:04:59,19,27.0,3.5,0.5,27.0,15.0,29.0,0.0021,0.0,1,11,6,2021
2021-06-11 19:04:59,19,3.9,3.62,1.14,11.57,6.0,8.0,0.0037,0.0,1,11,6,2021
2021-06-11 19:04:59,19,17.5,8.17,1.0,25.67,5.0,15.0,0.0023,0.0,1,11,6,2021
2021-06-11 19:04:59,19,3.0,3.0,0.0,4.0,5.0,9.0,0.0005,0.0,1,11,6,2021
2021-06-11 19:09:59,19,23.38,4.5,0.54,42.29,4.0,23.0,0.0,0.0103,1,11,6,2021
2021-06-11 19:09:59,19,23.75,12.25,0.5,22.5,5.0,24.0,0.0,0.0,1,11,6,2021
2021-06-11 19:09:59,19,3.0,3.0,0.0,4.0,17.0,6.0,0.0,0.0,1,11,6,2021
2021-06-11 19:09:59,19,5.13,7.2,1.2,5.27,10.0,7.0,0.0552,0.0,1,11,6,2021
2021-06-11 19:09:59,19,59.54,3.82,0.23,40.33,12.0,30.0,0.0,0.0,1,11,6,2021
2021-06-11 19:09:59,19,23.5,4.5,0.42,24.67,8.0,21.0,0.0,0.0,1,11,6,2021
2021-06-11 19:09:59,19,3.46,3.31,1.27,4.45,5.0,3.0,0.0925,0.0,1,11,6,2021
2021-06-11 19:09:59,19,5.0,5.0,1.0,4.0,7.0,4.0,0.1176,0.0,1,11,6,2021
2021-06-11 19:09:59,19,18.0,6.0,1.0,18.0,10.0,35.0,0.0,0.0,1,11,6,2021
2021-06-11 19:09:59,19,23.71,6.43,0.07,22.86,5.0,23.0,0.0,0.0,1,11,6,2021
2021-06-11 19:09:59,19,9.0,3.0,4.0,8.0,5.0,8.0,0.0,0.0,1,11,6,2021
2021-06-11 19:09:59,19,3.43,5.57,1.64,3.43,12.0,4.0,0.0585,0.0,1,11,6,2021
2021-06-11 19:14:59,19,3.7,2.9,1.6,4.0,8.0,5.0,0.0681,0.0,1,11,6,2021
2021-06-11 19:14:59,19,3.6,7.0,1.3,3.86,6.0,3.0,0.0508,0.0,1,11,6,2021
2021-06-11 19:14:59,19,25.37,3.95,0.56,25.37,6.0,23.0,0.0,0.0,1,11,6,2021
2021-06-11 19:14:59,19,2.0,5.0,0.0,3.0,9.0,2.0,0.0,0.0,1,11,6,2021
2021-06-11 19:14:59,19,21.0,5.25,0.75,21.0,8.0,19.0,0.0002,0.0049,1,11,6,2021
2021-06-11 19:14:59,19,5.23,3.46,1.38,5.38,9.0,8.0,0.0667,0.0,1,11,6,2021
2021-06-11 19:14:59,19,7.0,3.18,1.59,6.71,8.0,8.0,0.0569,0.0,1,11,6,2021
2021-06-11 19:14:59,19,10.75,6.75,5.38,10.88,10.0,14.0,0.0,0.0,1,11,6,2021
2021-06-11 19:14:59,19,147.38,8.0,0.63,21.63,15.0,22.0,0.0,0.0,1,11,6,2021
2021-06-11 19:14:59,19,32.5,8.0,2.5,55.0,3.0,23.0,0.0,0.0,1,11,6,2021
2021-06-11 19:14:59,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,6,2021
2021-06-11 19:14:59,19,23.85,4.23,0.38,23.38,4.0,24.0,0.0,0.0,1,11,6,2021
2021-06-11 19:19:59,19,57.37,4.15,0.52,33.61,8.0,26.0,0.0002,0.0,1,11,6,2021
2021-06-11 19:19:59,19,23.39,13.83,0.44,23.06,6.0,23.0,0.0,0.0,1,11,6,2021
2021-06-11 19:19:59,19,7.63,3.44,1.44,13.53,13.0,11.0,0.0531,0.0,1,11,6,2021
2021-06-11 19:19:59,19,22.0,10.75,0.25,21.25,4.0,22.0,0.0,0.0,1,11,6,2021
2021-06-11 19:19:59,19,20.0,3.0,0.0,20.0,2.0,20.0,0.0,0.0,1,11,6,2021
2021-06-11 19:19:59,19,3.2,3.35,1.8,3.48,4.0,5.0,0.0809,0.0,1,11,6,2021
2021-06-11 19:24:59,19,119.5,6.25,1.25,96.0,65.0,32.0,0.0,0.0,1,11,6,2021
2021-06-11 19:24:59,19,3.77,3.6,1.2,3.71,11.0,6.0,0.0441,0.0,1,11,6,2021
2021-06-11 19:24:59,19,5.27,3.13,1.2,11.75,9.0,8.0,0.0393,0.0,1,11,6,2021
2021-06-11 19:24:59,19,21.2,7.4,0.0,21.4,17.0,20.0,0.0157,0.0,1,11,6,2021
2021-06-11 19:24:59,19,5.82,6.09,0.55,6.09,9.0,8.0,0.0,0.0,1,11,6,2021
2021-06-11 19:24:59,19,7.55,3.95,1.2,7.7,9.0,10.0,0.024,0.0,1,11,6,2021
2021-06-11 19:24:59,19,0.0,0.0,0.0,0.0,133.0,9.0,0.0,0.0606,1,11,6,2021
2021-06-11 19:29:59,19,3.4,9.4,0.4,3.67,12.0,3.0,0.0,0.0,1,11,6,2021
2021-06-11 19:29:59,19,33.38,3.88,5.88,33.75,29.0,33.0,0.0,0.0,1,11,6,2021
2021-06-11 19:29:59,19,5.61,4.5,1.06,5.89,6.0,7.0,0.0401,0.0,1,11,6,2021
2021-06-11 19:29:59,19,15.33,6.0,0.33,15.25,28.0,15.0,0.0001,0.0,1,11,6,2021
2021-06-11 19:29:59,19,4.0,2.5,1.5,3.5,3.0,3.0,0.0,0.0,1,11,6,2021
2021-06-11 19:29:59,19,4.0,3.0,0.0,4.0,3.0,4.0,0.0,0.0,1,11,6,2021
2021-06-11 19:29:59,19,6.29,5.0,1.0,6.47,30.0,8.0,0.0331,0.0,1,11,6,2021
2021-06-11 19:29:59,19,27.0,3.0,0.0,23.0,12.0,23.0,0.0,0.0,1,11,6,2021
2021-06-11 19:29:59,19,47.5,9.5,0.5,47.5,98.0,17.0,0.0,0.0,1,11,6,2021
2021-06-11 19:29:59,19,0.0,0.0,0.0,100.0,118.0,13.0,0.0,0.0,1,11,6,2021
2021-06-11 19:29:59,19,16.0,5.0,0.0,17.0,30.0,16.0,0.0,0.0,1,11,6,2021
2021-06-11 19:29:59,19,3.61,13.96,1.04,3.74,14.0,4.0,0.0595,0.0,1,11,6,2021
2021-06-11 19:29:59,19,7.33,6.67,0.0,7.33,8.0,8.0,0.0025,0.0044,1,11,6,2021
2021-06-11 19:29:59,19,3.43,5.55,1.36,6.63,4.0,4.0,0.0769,0.0,1,11,6,2021
2021-06-11 19:29:59,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,6,2021
2021-06-11 19:34:59,19,13.0,12.5,0.0,13.5,8.0,9.0,0.0093,0.0,1,11,6,2021
2021-06-11 19:34:59,19,3.47,8.63,1.44,3.71,16.0,4.0,0.0302,0.0,1,11,6,2021
2021-06-11 19:34:59,19,4.33,3.0,0.33,4.33,9.0,4.0,0.0222,0.0,1,11,6,2021
2021-06-11 19:34:59,19,8.14,5.43,0.0,8.0,35.0,15.0,0.0007,0.0,1,11,6,2021
2021-06-11 19:34:59,19,0.0,0.0,0.0,0.0,6.0,23.0,0.0,0.0,1,11,6,2021
2021-06-11 19:34:59,19,4.81,7.38,1.0,4.88,11.0,6.0,0.0258,0.0,1,11,6,2021
2021-06-11 19:34:59,19,5.0,1.0,7.0,5.0,112.0,7.0,0.0,0.125,1,11,6,2021
2021-06-11 19:34:59,19,26.0,2.0,2.0,25.0,6.0,25.0,0.0,0.0,1,11,6,2021
2021-06-11 19:34:59,19,3.3,6.52,1.41,9.82,7.0,3.0,0.063,0.0,1,11,6,2021
2021-06-11 19:39:59,19,3.0,8.0,0.5,3.67,10.0,3.0,0.0,0.0,1,11,6,2021
2021-06-11 19:39:59,19,25.0,4.0,0.0,26.0,17.0,26.0,0.0,0.0,1,11,6,2021
2021-06-11 19:39:59,19,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,1,11,6,2021
2021-06-11 19:39:59,19,4.67,5.56,1.39,5.17,5.0,7.0,0.0491,0.0,1,11,6,2021
2021-06-11 19:39:59,19,33.6,5.0,6.0,33.8,3.0,33.0,0.0,0.0,1,11,6,2021
2021-06-11 19:39:59,19,0.0,0.0,0.0,14.0,122.0,11.0,0.0,0.0,1,11,6,2021
2021-06-11 19:39:59,19,16.2,5.2,0.0,66.6,6.0,15.0,0.0063,0.025,1,11,6,2021
2021-06-11 19:39:59,19,3.0,3.5,2.0,3.0,39.0,3.0,0.0657,0.0,1,11,6,2021
2021-06-11 19:39:59,19,24.0,2.0,0.0,24.0,7.0,23.0,0.0,0.0,1,11,6,2021
2021-06-11 19:39:59,19,10.6,3.2,0.4,10.0,35.0,22.0,0.0031,0.0,1,11,6,2021
2021-06-11 19:39:59,19,0.0,0.0,0.0,0.0,25.0,23.0,0.0,0.0,1,11,6,2021
2021-06-11 19:39:59,19,6.13,11.4,1.0,5.87,10.0,9.0,0.0412,0.0,1,11,6,2021
2021-06-11 19:39:59,19,0.0,0.0,0.0,0.0,107.0,8.0,0.0,0.0571,1,11,6,2021
2021-06-11 19:39:59,19,3.18,5.0,1.45,3.58,16.0,6.0,0.0451,0.0,1,11,6,2021
2021-06-11 19:44:59,19,4.0,3.0,2.0,4.0,38.0,3.0,0.0001,0.0,1,11,6,2021
2021-06-11 19:44:59,19,6.0,1.0,1.0,4.0,109.0,7.0,0.0,0.1304,1,11,6,2021
2021-06-11 19:44:59,19,6.06,7.88,0.69,6.19,7.0,6.0,0.0189,0.0,1,11,6,2021
2021-06-11 19:44:59,19,12.0,22.0,11.0,12.0,9.0,13.0,0.0,0.0,1,11,6,2021
2021-06-11 19:44:59,19,6.33,8.0,0.8,6.29,27.0,8.0,0.0353,0.0026,1,11,6,2021
2021-06-11 19:44:59,19,20.0,6.5,0.0,20.0,10.0,20.0,0.0,0.0,1,11,6,2021
2021-06-11 19:44:59,19,4.08,3.92,0.88,3.88,22.0,6.0,0.0438,0.0023,1,11,6,2021
2021-06-11 19:44:59,19,21.5,3.0,0.5,21.5,30.0,27.0,0.0345,0.0,1,11,6,2021
2021-06-11 19:44:59,19,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,11,6,2021
2021-06-11 19:49:59,19,0.0,0.0,0.0,188.0,108.0,11.0,0.0,0.0,1,11,6,2021
2021-06-11 19:49:59,19,0.0,0.0,0.0,15.0,91.0,9.0,0.0,0.0513,1,11,6,2021
2021-06-11 19:49:59,19,13.0,3.0,7.0,130.0,128.0,23.0,0.0,0.0,1,11,6,2021
2021-06-11 19:49:59,19,10.5,3.33,2.0,10.5,17.0,9.0,0.0078,0.0,1,11,6,2021
2021-06-11 19:49:59,19,13.0,6.0,0.0,12.0,3.0,12.0,0.0,0.0,1,11,6,2021
2021-06-11 19:49:59,19,7.0,5.0,13.0,9.0,3.0,9.0,0.0,0.0,1,11,6,2021
2021-06-11 19:49:59,19,4.0,7.5,0.0,4.0,6.0,3.0,0.0,0.0,1,11,6,2021
2021-06-11 19:49:59,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4196,1,11,6,2021
2021-06-11 19:49:59,19,25.0,62.5,4.0,25.0,19.0,25.0,0.0,0.0,1,11,6,2021
2021-06-11 19:49:59,19,4.24,14.95,2.19,13.3,15.0,10.0,0.0625,0.0,1,11,6,2021
2021-06-11 19:54:59,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211,1,11,6,2021
2021-06-11 19:54:59,19,5.0,1.0,1.0,4.0,109.0,7.0,0.0,0.1667,1,11,6,2021
2021-06-11 19:59:59,19,0.0,0.0,0.0,0.0,116.0,8.0,0.0,0.0,1,11,6,2021
2021-06-11 19:59:59,19,28.0,60.33,160.67,28.0,2.0,28.0,0.0,0.0,1,11,6,2021
2021-06-11 19:59:59,19,0.0,0.0,0.0,14.0,144.0,11.0,0.0,0.0,1,11,6,2021
2021-06-11 19:59:59,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211,1,11,6,2021
2021-06-11 20:04:59,20,14.0,4.5,8.5,15.0,4.0,15.0,0.0,0.0,1,11,6,2021
2021-06-11 20:04:59,20,5.0,1.0,2.0,8.5,95.0,11.0,0.0645,0.0,1,11,6,2021
2021-06-11 20:04:59,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2581,1,11,6,2021
2021-06-11 20:04:59,20,48.0,4.0,0.0,0.0,116.0,9.0,0.0,0.1463,1,11,6,2021
2021-06-11 20:09:59,20,18.17,21.33,8.5,17.67,7.0,21.0,0.0,0.0,1,11,6,2021
2021-06-11 20:09:59,20,0.0,0.0,0.0,347.0,108.0,11.0,0.0,0.0,1,11,6,2021
2021-06-11 20:09:59,20,5.0,4.0,10.5,7.0,5.0,6.0,0.0,0.0,1,11,6,2021
2021-06-11 20:09:59,20,22.0,4.0,28.0,22.0,3.0,27.0,0.0,0.0,1,11,6,2021
2021-06-11 20:14:59,20,23.0,8.0,0.0,24.0,55.0,23.0,0.0,0.0,1,11,6,2021
2021-06-11 20:14:59,20,47.0,4.0,1.0,47.0,23.0,61.0,0.0,0.0625,1,11,6,2021
2021-06-11 20:14:59,20,24.0,2.0,75.5,23.5,70.0,17.0,0.0,0.0,1,11,6,2021
2021-06-11 20:14:59,20,27.67,47.33,7.67,27.67,19.0,27.0,0.0,0.0,1,11,6,2021
2021-06-11 20:14:59,20,4.0,4.0,35.0,4.0,10.0,4.0,0.0,0.0,1,11,6,2021
2021-06-11 20:14:59,20,0.0,0.0,0.0,13.0,157.0,16.0,0.0,0.2,1,11,6,2021
2021-06-11 20:14:59,20,13.0,5.0,0.0,13.0,8.0,13.0,0.0,0.0,1,11,6,2021
2021-06-11 20:14:59,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2581,1,11,6,2021
2021-06-11 20:19:59,20,16.67,3.33,13.33,16.0,29.0,17.0,0.0,0.0,1,11,6,2021
2021-06-11 20:19:59,20,0.0,0.0,0.0,0.0,124.0,8.0,0.0,0.0,1,11,6,2021
2021-06-11 20:24:59,20,0.0,0.0,0.0,0.0,97.0,8.0,0.0,0.0,1,11,6,2021
2021-06-11 20:24:59,20,5.0,1.0,1.0,5.0,99.0,7.0,0.0,0.1364,1,11,6,2021
2021-06-11 20:24:59,20,11.0,4.0,1.0,11.0,3.0,17.0,0.0,0.0,1,11,6,2021
2021-06-11 20:24:59,20,21.0,5.0,3.0,160.0,3.0,24.0,0.0,0.0,1,11,6,2021
2021-06-11 20:24:59,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1039,1,11,6,2021
2021-06-11 20:29:59,20,20.0,4.0,0.0,20.0,4.0,20.0,0.0,0.0,1,11,6,2021
2021-06-11 20:29:59,20,10.0,3.0,1.0,9.0,10.0,9.0,0.0,0.0,1,11,6,2021
2021-06-11 20:29:59,20,17.0,3.0,5.5,17.5,35.0,17.0,0.0,0.0,1,11,6,2021
2021-06-11 20:29:59,20,11.64,3.64,7.64,11.55,6.0,13.0,0.0,0.0,1,11,6,2021
2021-06-11 20:29:59,20,4.0,0.0,0.0,4.0,13.0,4.0,0.0,0.0,1,11,6,2021
2021-06-11 20:29:59,20,14.33,4.0,4.0,96.75,10.0,12.0,0.0,0.0,1,11,6,2021
2021-06-11 20:29:59,20,28.0,4.0,2.0,58.5,42.0,28.0,0.0,0.0,1,11,6,2021
2021-06-11 20:29:59,20,0.0,0.0,0.0,0.0,111.0,8.0,0.0,0.0,1,11,6,2021
2021-06-11 20:34:59,20,4.0,6.0,0.0,4.0,5.0,4.0,0.0,0.0227,1,11,6,2021
2021-06-11 20:34:59,20,12.0,4.0,0.0,11.0,28.0,11.0,0.0213,0.0,1,11,6,2021
2021-06-11 20:34:59,20,14.0,5.0,0.0,14.0,4.0,13.0,0.0,0.0,1,11,6,2021
2021-06-11 20:34:59,20,5.0,1.0,2.0,4.0,119.0,7.0,0.0,0.1522,1,11,6,2021
2021-06-11 20:34:59,20,20.25,20.5,3.25,20.0,4.0,20.0,0.0,0.0,1,11,6,2021
2021-06-11 20:39:59,20,0.0,0.0,0.0,0.0,125.0,8.0,0.0,0.0,1,11,6,2021
2021-06-11 20:39:59,20,3.0,4.0,0.0,3.0,17.0,3.0,0.0,0.0,1,11,6,2021
2021-06-11 20:39:59,20,0.0,0.0,0.0,182.0,108.0,13.0,0.0,0.0,1,11,6,2021
2021-06-11 20:44:59,20,6.0,0.0,2.0,4.0,112.0,7.0,0.0,0.1667,1,11,6,2021
2021-06-11 20:49:59,20,0.0,0.0,0.0,136.0,118.0,11.0,0.0,0.0,1,11,6,2021
2021-06-11 20:49:59,20,0.0,0.0,0.0,200.0,123.0,11.0,0.0,0.0,1,11,6,2021
2021-06-11 20:54:59,20,0.0,0.0,0.0,0.0,148.0,9.0,0.0,0.2059,1,11,6,2021
2021-06-11 20:54:59,20,5.0,0.0,1.0,4.0,93.0,8.0,0.0,0.0,1,11,6,2021
2021-06-11 20:54:59,20,4.0,10.0,2.0,4.0,5.0,4.0,0.0,0.0,1,11,6,2021
2021-06-11 20:54:59,20,60.5,6.5,0.5,60.5,16.0,66.0,0.0196,0.0,1,11,6,2021
2021-06-11 20:59:59,20,11.0,66.0,11.0,11.0,124.0,8.0,0.0,0.0,1,11,6,2021
2021-06-11 21:04:59,21,6.0,0.0,1.0,5.0,116.0,7.0,0.0,0.0,1,11,6,2021
2021-06-11 21:04:59,21,0.0,0.0,0.0,0.0,112.0,8.0,0.0,0.1905,1,11,6,2021
2021-06-11 21:04:59,21,0.0,4.0,5.0,16.0,88.0,16.0,0.0526,0.0,1,11,6,2021
2021-06-11 21:09:59,21,37.0,115.0,3.67,36.67,115.0,18.0,0.0,0.0,1,11,6,2021
2021-06-11 21:14:59,21,0.0,0.0,0.0,0.0,99.0,8.0,0.0,0.0,1,11,6,2021
2021-06-11 21:14:59,21,12.33,3.33,6.33,11.67,5.0,11.0,0.0,0.0,1,11,6,2021
2021-06-11 21:14:59,21,5.0,1.0,3.0,109.5,89.0,16.0,0.0,0.1556,1,11,6,2021
2021-06-11 21:19:59,21,0.0,61.0,21.0,17.0,107.0,9.0,0.0,0.0,1,11,6,2021
2021-06-11 21:19:59,21,48.0,10.0,0.0,49.0,100.0,15.0,0.0,0.0,1,11,6,2021
2021-06-11 21:24:59,21,5.0,1.0,2.0,4.0,113.0,7.0,0.0,0.1364,1,11,6,2021
2021-06-11 21:29:59,21,13.0,3.0,28.0,24.0,4.0,24.0,0.0,0.0,1,11,6,2021
2021-06-11 21:29:59,21,13.0,66.0,23.0,3.0,104.0,14.0,0.0,0.0,1,11,6,2021
2021-06-11 21:29:59,21,0.0,0.0,0.0,0.0,110.0,8.0,0.0,0.0,1,11,6,2021
2021-06-11 21:34:59,21,14.0,5.0,0.0,14.0,5.0,13.0,0.0,0.0,1,11,6,2021
2021-06-11 21:34:59,21,5.0,1.0,2.0,4.0,117.0,7.0,0.0,0.1556,1,11,6,2021
2021-06-11 21:34:59,21,17.0,6.0,1.0,17.0,3.0,17.0,0.0,0.0,1,11,6,2021
2021-06-11 21:39:59,21,16.0,13.0,0.0,16.0,11.0,16.0,0.0408,0.0,1,11,6,2021
2021-06-11 21:39:59,21,4.0,6.0,0.0,4.0,3.0,4.0,0.0,0.0,1,11,6,2021
2021-06-11 21:39:59,21,7.0,3.0,1.0,7.0,80.0,19.0,0.0909,0.0,1,11,6,2021
2021-06-11 21:39:59,21,16.0,7.0,0.0,16.0,43.0,16.0,0.0,0.0,1,11,6,2021
2021-06-11 21:39:59,21,28.0,5.5,3.5,28.0,4.0,28.0,0.0,0.0,1,11,6,2021
2021-06-11 21:39:59,21,0.0,0.0,0.0,396.0,156.0,11.0,0.0526,0.0,1,11,6,2021
2021-06-11 21:39:59,21,0.0,0.0,0.0,0.0,122.0,8.0,0.0,0.0,1,11,6,2021
2021-06-11 21:44:59,21,18.33,34.33,33.33,18.33,18.0,19.0,0.0,0.0,1,11,6,2021
2021-06-11 21:44:59,21,19.8,77.0,11.6,20.2,37.0,20.0,0.0042,0.0,1,11,6,2021
2021-06-11 21:44:59,21,18.0,106.0,13.0,18.0,23.0,18.0,0.0,0.0,1,11,6,2021
2021-06-11 21:44:59,21,10.5,4.0,4.5,11.5,10.0,12.0,0.0,0.0,1,11,6,2021
2021-06-11 21:44:59,21,4.0,1.0,3.0,3.5,81.0,6.0,0.0,0.0,1,11,6,2021
2021-06-11 21:44:59,21,3.0,5.0,0.0,3.0,13.0,3.0,0.0,0.0,1,11,6,2021
2021-06-11 21:44:59,21,12.55,15.37,4.47,12.76,13.0,15.0,0.0154,0.0017,1,11,6,2021
2021-06-11 21:44:59,21,0.0,0.0,0.0,0.0,159.0,9.0,0.0,0.28,1,11,6,2021
2021-06-11 21:44:59,21,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,1,11,6,2021
2021-06-11 21:44:59,21,4.29,5.41,1.74,4.39,11.0,4.0,0.0649,0.0,1,11,6,2021
2021-06-11 21:44:59,21,16.0,28.67,0.33,18.33,38.0,17.0,0.0,0.0,1,11,6,2021
2021-06-11 21:44:59,21,18.0,3.0,0.0,17.0,13.0,17.0,0.0,0.0,1,11,6,2021
2021-06-11 21:44:59,21,0.0,0.0,0.0,29.0,88.0,28.0,0.0,0.0,1,11,6,2021
2021-06-11 21:44:59,21,7.07,23.79,1.43,13.33,15.0,14.0,0.0214,0.0,1,11,6,2021
2021-06-11 21:44:59,21,22.0,25.33,0.56,22.11,71.0,23.0,0.0005,0.0,1,11,6,2021
2021-06-11 21:49:59,21,21.4,92.6,4.2,20.2,74.0,27.0,0.0002,0.0,1,11,6,2021
2021-06-11 21:49:59,21,0.0,0.0,0.0,0.0,119.0,8.0,0.0,0.0,1,11,6,2021
2021-06-11 21:49:59,21,4.0,5.0,12.0,5.0,5.0,4.0,0.1,0.28,1,11,6,2021
2021-06-11 21:49:59,21,14.42,22.64,6.09,5.67,16.0,8.0,0.0342,0.0,1,11,6,2021
2021-06-11 21:49:59,21,5.42,133.25,18.67,5.33,69.0,7.0,0.0428,0.0,1,11,6,2021
2021-06-11 21:49:59,21,0.0,0.0,0.0,0.0,102.0,8.0,0.0,0.0,1,11,6,2021
2021-06-11 21:49:59,21,3.72,5.5,1.73,3.73,7.0,4.0,0.0977,0.0,1,11,6,2021
2021-06-11 21:49:59,21,13.0,140.33,30.0,13.33,48.0,13.0,0.0,0.0,1,11,6,2021
2021-06-11 21:49:59,21,0.0,0.0,0.0,0.0,44.0,15.0,0.0,0.2222,1,11,6,2021
2021-06-11 21:54:59,21,13.0,15.0,6.0,13.0,40.0,13.0,0.0,0.0,1,11,6,2021
2021-06-11 21:54:59,21,20.0,22.0,0.0,21.0,51.0,21.0,0.0,0.0,1,11,6,2021
2021-06-11 21:54:59,21,118.33,154.67,17.33,23.33,125.0,18.0,0.0374,0.0049,1,11,6,2021
2021-06-11 21:54:59,21,6.5,38.82,7.15,16.13,45.0,6.0,0.0236,0.0,1,11,6,2021
2021-06-11 21:54:59,21,11.0,14.0,14.0,5.0,7.0,0.0,0.0,0.0,1,11,6,2021
2021-06-11 21:54:59,21,4.71,11.39,4.36,5.28,52.0,9.0,0.0755,0.0,1,11,6,2021
2021-06-11 21:54:59,21,9.09,15.09,1.73,9.09,15.0,9.0,0.0543,0.0,1,11,6,2021
2021-06-11 21:54:59,21,3.5,13.0,3.5,6.0,6.0,3.0,0.1053,0.0,1,11,6,2021
2021-06-11 21:54:59,21,5.0,1.0,3.0,87.5,85.0,10.0,0.0345,0.037,1,11,6,2021
2021-06-11 21:54:59,21,23.1,41.44,0.56,23.2,70.0,26.0,0.0008,0.0,1,11,6,2021
2021-06-11 21:59:59,21,13.5,99.0,37.5,14.5,47.0,16.0,0.0,0.0,1,11,6,2021
2021-06-11 21:59:59,21,10.0,14.0,1.0,10.0,20.0,10.0,0.0,0.0,1,11,6,2021
2021-06-11 21:59:59,21,24.0,9.0,0.0,24.0,83.0,24.0,0.0,0.0,1,11,6,2021
2021-06-11 21:59:59,21,6.67,12.33,4.83,6.92,26.0,6.0,0.0252,0.0,1,11,6,2021
2021-06-11 21:59:59,21,7.5,79.5,8.5,6.0,45.0,6.0,0.0,0.0,1,11,6,2021
2021-06-11 21:59:59,21,6.33,14.25,1.31,6.25,23.0,10.0,0.0257,0.0,1,11,6,2021
2021-06-11 21:59:59,21,14.36,9.55,0.36,14.36,43.0,20.0,0.0005,0.0,1,11,6,2021
2021-06-11 21:59:59,21,5.46,27.65,1.88,5.5,15.0,11.0,0.0514,0.0,1,11,6,2021
2021-06-11 21:59:59,21,19.67,4.33,10.0,12.0,82.0,11.0,0.0,0.0,1,11,6,2021
2021-06-11 21:59:59,21,19.5,12.0,1.0,19.5,44.0,17.0,0.0,0.0063,1,11,6,2021
2021-06-11 21:59:59,21,15.0,93.0,162.0,3.0,10.0,14.0,0.0,0.0,1,11,6,2021
2021-06-11 21:59:59,21,22.33,4.33,0.67,22.67,6.0,22.0,0.0,0.0,1,11,6,2021
2021-06-11 22:04:59,22,4.29,14.55,4.15,8.73,10.0,7.0,0.0646,0.0,1,11,6,2021
2021-06-11 22:04:59,22,3.92,11.0,1.0,3.83,18.0,5.0,0.0404,0.0,1,11,6,2021
2021-06-11 22:04:59,22,16.0,17.0,0.0,16.0,12.0,14.0,0.0,0.0,1,11,6,2021
2021-06-11 22:04:59,22,7.94,34.88,4.88,7.56,48.0,12.0,0.0235,0.0,1,11,6,2021
2021-06-11 22:04:59,22,14.14,19.14,2.14,14.14,58.0,13.0,0.0048,0.0,1,11,6,2021
2021-06-11 22:04:59,22,3.0,111.0,0.0,9.0,149.0,9.0,0.0,0.0,1,11,6,2021
2021-06-11 22:04:59,22,15.67,82.67,5.33,16.0,77.0,17.0,0.0038,0.0,1,11,6,2021
2021-06-11 22:04:59,22,5.0,1.0,3.0,4.0,136.0,8.0,0.0,0.1509,1,11,6,2021
2021-06-11 22:04:59,22,21.5,88.0,1.67,132.6,73.0,25.0,0.0,0.0,1,11,6,2021
2021-06-11 22:04:59,22,3.86,19.0,5.14,3.43,47.0,10.0,0.0543,0.0,1,11,6,2021
2021-06-11 22:04:59,22,14.0,4.0,11.0,14.0,102.0,9.0,0.0,0.0,1,11,6,2021
2021-06-11 22:09:59,22,56.0,6.0,0.0,55.0,16.0,55.0,0.0,0.0,1,11,6,2021
2021-06-11 22:09:59,22,20.56,7.89,0.67,20.44,42.0,17.0,0.0023,0.0,1,11,6,2021
2021-06-11 22:09:59,22,20.67,5.33,0.33,20.67,118.0,20.0,0.0253,0.0,1,11,6,2021
2021-06-11 22:09:59,22,0.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,1,11,6,2021
2021-06-11 22:09:59,22,25.0,6.0,0.0,26.0,4.0,26.0,0.0,0.0,1,11,6,2021
2021-06-11 22:09:59,22,0.0,0.0,0.0,0.0,107.0,8.0,0.0,0.0,1,11,6,2021
